index,source,painting_id,image_path,title,artist,top1_correct,top1_score,best_negative_score,best_negative_image_path,best_negative_title,best_negative_artist
17400,wikiart,4351,data/datasets/wikiart_raw/Naive_Art_Primitivism/tarsila-do-amaral_abaporu-1928(1).jpg,abaporu 1928(1),tarsila do amaral,True,1.0282233208417892,0.45966342866420745,data/datasets/wikiart_raw/Abstract_Expressionism/forrest-bess_tab-tied-to-the-moon-film-1957.jpg,tab tied to the moon film 1957,forrest bess
17404,wikiart,4352,data/datasets/wikiart_raw/Cubism/tarsila-do-amaral_a-boneca.jpg,a boneca,tarsila do amaral,True,1.0283711664378643,0.5622709973156452,data/datasets/wikiart_raw/Fauvism/alberto-magnelli_the-cafe-1914.jpg,the cafe 1914,alberto magnelli
17408,wikiart,4353,data/datasets/wikiart_raw/Naive_Art_Primitivism/tarsila-do-amaral_self-portrait.jpg,self portrait,tarsila do amaral,True,1.029683115631342,0.7287910348176956,data/datasets/wikiart_raw/Expressionism/princess-fahrelnissa-zeid_emir-zeid-1967.jpg,emir zeid 1967,princess fahrelnissa zeid
17412,wikiart,4354,data/datasets/wikiart_raw/Naive_Art_Primitivism/tarsila-do-amaral_morro-da-favela-1945.jpg,morro da favela 1945,tarsila do amaral,True,1.0293082469701766,0.663221872150898,data/datasets/wikiart_raw/Cubism/leopold-survage_paysage-l-homme-dans-la-ville-1917.jpg,paysage l homme dans la ville 1917,leopold survage
17416,wikiart,4355,data/datasets/wikiart_raw/Romanticism/osman-hamdi_the-lady-who-haves-her-hair-combed.jpg,the lady who haves her hair combed,osman hamdi,True,1.0287640577554702,0.66900648355484,data/datasets/wikiart_raw/Early_Renaissance/filippo-lippi_the-annunciation-1450.jpg,the annunciation 1450,filippo lippi
17420,wikiart,4356,data/datasets/wikiart_raw/Romanticism/osman-hamdi_the-tortoise-trainer-1906.jpg,the tortoise trainer 1906,osman hamdi,True,1.0293054103851318,0.6920287598669529,data/datasets/wikiart_raw/Romanticism/osman-hamdi_gun-salesman-1908.jpg,gun salesman 1908,osman hamdi
17424,wikiart,4357,data/datasets/wikiart_raw/Romanticism/osman-hamdi_two-young-girls-visiting-a-shrine-1890.jpg,two young girls visiting a shrine 1890,osman hamdi,True,1.028977068066597,0.49660859823226927,data/datasets/armenian/images/desecrated shrine_vardges_sureniants.JPG,Desecrated Shrine,Vardges Sureniants
17428,wikiart,4358,data/datasets/wikiart_raw/Romanticism/osman-hamdi_gun-salesman-1908.jpg,gun salesman 1908,osman hamdi,True,1.0285168078541755,0.7328453658521176,data/datasets/wikiart_raw/Romanticism/jan-matejko_jan-suchorzewski.jpg,jan suchorzewski,jan matejko
17432,wikiart,4359,data/datasets/wikiart_raw/Romanticism/osman-hamdi_tavla-playing-zeybek.jpg,tavla playing zeybek,osman hamdi,True,1.0287131476402283,0.7251685883104801,data/datasets/wikiart_raw/Realism/grigoriy-myasoyedov_grandfather-of-the-russian-fleet-1871.jpg,grandfather of the russian fleet 1871,grigoriy myasoyedov
17436,wikiart,4360,data/datasets/wikiart_raw/Realism/christoffer-wilhelm-eckersberg_the-marble-staircase-which-leads-up-to-s-maria-in-aracoeli-in-rome-1816.jpg,the marble staircase which leads up to s maria in aracoeli in rome 1816,christoffer wilhelm eckersberg,True,1.0287817133963109,0.5221699427068234,data/datasets/wikiart_raw/Realism/mikhail-lebedev_view-of-albano-near-rome.jpg,view of albano near rome,mikhail lebedev
17440,wikiart,4361,data/datasets/wikiart_raw/Realism/christoffer-wilhelm-eckersberg_seated-nude-model.jpg,seated nude model,christoffer wilhelm eckersberg,True,1.0295674051344395,0.6748802974820137,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/jacopo-pontormo_st-sebastian-1515.jpg,st sebastian 1515,jacopo pontormo
17444,wikiart,4362,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_travellers-halting-at-an-inn.jpg,travellers halting at an inn,isaac van ostade,True,1.0285872076451779,0.7880911728739739,data/datasets/wikiart_raw/Romanticism/william-shayer_a-halt-at-the-inn.jpg,a halt at the inn,william shayer
17448,wikiart,4363,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_the-cut-pig.jpg,the cut pig,isaac van ostade,True,1.0285016544163228,0.5972769573330879,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_cutting-pork-carcass.jpg,cutting pork carcass,isaac van ostade
17452,wikiart,4364,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_cutting-pork-carcass.jpg,cutting pork carcass,isaac van ostade,True,1.0283886700868607,0.7321301960945129,data/datasets/wikiart_raw/Baroque/adriaen-van-ostade_a-tavern-interior-with-peasants-drinking-beneath-a-window.jpg,a tavern interior with peasants drinking beneath a window,adriaen van ostade
17456,wikiart,4365,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_a-canal-in-winter.jpg,a canal in winter,isaac van ostade,True,1.0287708549201489,0.825080116391182,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_amusement-on-the-ice-1645.jpg,amusement on the ice 1645,isaac van ostade
17460,wikiart,4366,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_amusement-on-the-ice-1645.jpg,amusement on the ice 1645,isaac van ostade,True,1.0286672338843346,0.8107907816767692,data/datasets/wikiart_raw/Baroque/isaac-van-ostade_a-canal-in-winter.jpg,a canal in winter,isaac van ostade
17464,wikiart,4367,data/datasets/wikiart_raw/Impressionism/valentin-serov_a-woman-with-a-jug.jpg,a woman with a jug,valentin serov,True,1.0293720680475236,0.6633408436179161,data/datasets/wikiart_raw/Impressionism/francisc-sirato_peasant-women-from-dolj-1926.jpg,peasant women from dolj 1926,francisc sirato
17468,wikiart,4368,data/datasets/wikiart_raw/Impressionism/valentin-serov_portrait-of-the-artist-ilya-repin-1901.jpg,portrait of the artist ilya repin 1901,valentin serov,True,1.0291745644807815,0.7935378575325012,data/datasets/wikiart_raw/Romanticism/eduard-von-gebhardt_m-nnlicher-charakterkopf.jpg,m nnlicher charakterkopf,eduard von gebhardt
17472,wikiart,4369,data/datasets/wikiart_raw/Realism/valentin-serov_portrait-of-grand-duke-georgy-mikhailovich-1901.jpg,portrait of grand duke georgy mikhailovich 1901,valentin serov,True,1.0293142588436603,0.7927644573152065,data/datasets/wikiart_raw/Impressionism/konstantin-makovsky_portrait-of-cyril-vladimirovich-grand-duke-of-russia.jpg,portrait of cyril vladimirovich grand duke of russia,konstantin makovsky
17476,wikiart,4370,data/datasets/wikiart_raw/Realism/valentin-serov_portrait-of-maria-nikolayevna-yermolova-1905.jpg,portrait of maria nikolayevna yermolova 1905,valentin serov,True,1.0291255405545234,0.7923595072329044,data/datasets/wikiart_raw/Realism/mykola-yaroshenko_terrorist-1881.jpg,terrorist 1881,mykola yaroshenko
17480,wikiart,4371,data/datasets/wikiart_raw/Impressionism/valentin-serov_the-white-sea-1894.jpg,the white sea 1894,valentin serov,True,1.0296705706417562,0.8405631956458092,data/datasets/wikiart_raw/Impressionism/winston-churchill_cloud-swept-landscape-in-south-france(1).jpg,cloud swept landscape in south france(1),winston churchill
17484,wikiart,4372,data/datasets/wikiart_raw/Pop_Art/keith-haring_untitled-1983(2).jpg,untitled 1983(2),keith haring,True,1.0287970295548439,0.6692062643170357,data/datasets/wikiart_raw/Pop_Art/red-grooms_mango-mango-1973.jpg,mango mango 1973,red grooms
17488,wikiart,4373,data/datasets/wikiart_raw/Pop_Art/keith-haring_untitled-1983(3).jpg,untitled 1983(3),keith haring,True,1.0280472394824027,0.4668467255681753,data/datasets/wikiart_raw/Naive_Art_Primitivism/victor-brauner_paysage-1953.jpg,paysage 1953,victor brauner
17492,wikiart,4374,data/datasets/wikiart_raw/Pop_Art/keith-haring_crack-down-1986.jpg,crack down 1986,keith haring,True,1.0286593425273896,0.6070143115520478,data/datasets/wikiart_raw/Pop_Art/jose-de-guimaraes_untitled.jpg,untitled,jose de guimaraes
17496,wikiart,4375,data/datasets/wikiart_raw/Pop_Art/keith-haring_boys-club-mural-1987.jpg,boys club mural 1987,keith haring,True,1.027269290238619,0.4980159194022417,data/datasets/armenian/images/469d48130b1460723c524bf8f7f24bff.jpg!PinterestSmall.jpg,Aviation: Evolution of Forms under Aerodynamic Limitations,Arshile Gorky
17500,wikiart,4376,data/datasets/wikiart_raw/Pop_Art/keith-haring_safe-sex-1988.jpg,safe sex 1988,keith haring,True,1.0289156226813794,0.682521044164896,data/datasets/wikiart_raw/Pop_Art/keith-haring_untitled-1983(2).jpg,untitled 1983(2),keith haring
17504,wikiart,4377,data/datasets/wikiart_raw/Pop_Art/billy-apple_kite-1967.jpg,kite 1967,billy apple,True,1.029070750027895,0.30901296585798266,data/datasets/wikiart_raw/Minimalism/andrei-cadere_untitled.jpg,untitled,andrei cadere
17508,wikiart,4378,data/datasets/wikiart_raw/Pop_Art/billy-apple_the-ship-brighton-beach-sussex-england-1963.jpg,the ship brighton beach sussex england 1963,billy apple,True,1.0293011270463466,0.6101868115365505,data/datasets/wikiart_raw/Pop_Art/billy-apple_the-ship-brighton-beach-sussex-england-1963(2).jpg,the ship brighton beach sussex england 1963(2),billy apple
17512,wikiart,4379,data/datasets/wikiart_raw/Pop_Art/billy-apple_2-minutes-33-seconds-1990.jpg,2 minutes 33 seconds 1990,billy apple,True,1.0292960447072983,0.4442837952822447,data/datasets/wikiart_raw/Post_Impressionism/paul-cezanne_still-life-pitcher-and-fruit-1894.jpg,still life pitcher and fruit 1894,paul cezanne
17516,wikiart,4380,data/datasets/wikiart_raw/Pop_Art/billy-apple_the-presidential-suite-to-a-future-historian-1964.jpg,the presidential suite to a future historian 1964,billy apple,True,1.0275952689349652,0.5548049105703831,data/datasets/wikiart_raw/Pop_Art/pauline-boty_big-jim-colosimo-1963.jpg,big jim colosimo 1963,pauline boty
17520,wikiart,4381,data/datasets/wikiart_raw/Pop_Art/billy-apple_the-ship-brighton-beach-sussex-england-1963(2).jpg,the ship brighton beach sussex england 1963(2),billy apple,True,1.0282219013571738,0.6019543673098088,data/datasets/wikiart_raw/Pop_Art/billy-apple_the-ship-brighton-beach-sussex-england-1963.jpg,the ship brighton beach sussex england 1963,billy apple
17524,wikiart,4382,data/datasets/wikiart_raw/Symbolism/gustav-klimt_the-black-feather-hat.jpg,the black feather hat,gustav klimt,True,1.0291023299098014,0.7765278309583664,data/datasets/wikiart_raw/Expressionism/ossip-zadkine_man-with-the-yellow-hat.jpg,man with the yellow hat,ossip zadkine
17528,wikiart,4383,data/datasets/wikiart_raw/Symbolism/gustav-klimt_bildnis-gertha-felssvanyi.jpg,bildnis gertha felssvanyi,gustav klimt,True,1.0292426763474942,0.7027275778353215,data/datasets/wikiart_raw/Symbolism/mikhail-vrubel_angel-with-censer-and-candle-1887.jpg,angel with censer and candle 1887,mikhail vrubel
17532,wikiart,4384,data/datasets/wikiart_raw/Art_Nouveau_Modern/gustav-klimt_chruch-in-cassone.jpg,chruch in cassone,gustav klimt,True,1.029200171381235,0.7312980665266514,data/datasets/wikiart_raw/Post_Impressionism/paul-cezanne_view-of-gardanne-1886.jpg,view of gardanne 1886,paul cezanne
17536,wikiart,4385,data/datasets/wikiart_raw/Art_Nouveau_Modern/gustav-klimt_januar.jpg,januar,gustav klimt,True,1.0285149085521699,0.6526281982660294,data/datasets/wikiart_raw/Symbolism/victor-hugo_heraldic-eagle-185.jpg,heraldic eagle 185,victor hugo
17540,wikiart,4386,data/datasets/wikiart_raw/Symbolism/gustav-klimt_portrait-of-a-lady-unfinished-1918.jpg,portrait of a lady unfinished 1918,gustav klimt,True,1.0295134714245797,0.7408490236103534,data/datasets/wikiart_raw/Naive_Art_Primitivism/mily-possoz_la-dessinatrice.jpg,la dessinatrice,mily possoz
17544,wikiart,4387,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/parmigianino_madonna-of-the-rose-1530.jpg,madonna of the rose 1530,parmigianino,True,1.0295765659213065,0.8839378322660923,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/paolo-veronese_holy-family-with-st-barbara-and-the-infant-st-john.jpg,holy family with st barbara and the infant st john,paolo veronese
17548,wikiart,4388,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/parmigianino_three-foolish-virgins-flanked-by-adam-and-eve.jpg,three foolish virgins flanked by adam and eve,parmigianino,True,1.0283591237664222,0.5422629907727241,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/giorgio-vasari_pope-clement-vii-1478-1534-marrying-catherine-de-medici-1519-1589-and-henri-ii-of-france-1519.jpg,pope clement vii 1478 1534 marrying catherine de medici 1519 1589 and henri ii of france 1519,giorgio vasari
17552,wikiart,4389,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/parmigianino_helmet-crossed-with-curved-strips-and-rosettes.jpg,helmet crossed with curved strips and rosettes,parmigianino,True,1.0291442106664181,0.6617285397648811,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-durer_portrait-of-ulrich-varnbiiler-1522.jpg,portrait of ulrich varnbiiler 1522,albrecht durer
17556,wikiart,4390,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/parmigianino_mystic-marriage-of-st-catherine-1527.jpg,mystic marriage of st catherine 1527,parmigianino,True,1.029163462817669,0.8848883819580078,data/datasets/wikiart_raw/Baroque/eustache-le-sueur_the-virgin-and-child-with-saint-john-the-baptist.jpg,the virgin and child with saint john the baptist,eustache le sueur
17560,wikiart,4391,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/parmigianino_young-man-seen-from-behind-face-in-profile.jpg,young man seen from behind face in profile,parmigianino,True,1.0293646535277368,0.7194484513998032,data/datasets/wikiart_raw/Realism/vasily-surikov_study-to-boyarynya-morozova-8.jpg,study to boyarynya morozova 8,vasily surikov
17564,wikiart,4392,data/datasets/wikiart_raw/Impressionism/georges-seurat_forest-of-barbizon-1883.jpg,forest of barbizon 1883,georges seurat,True,1.0293904684484005,0.7537645146250724,data/datasets/wikiart_raw/Abstract_Expressionism/milton-resnick_untitled-1959.jpg,untitled 1959,milton resnick
17568,wikiart,4393,data/datasets/wikiart_raw/Post_Impressionism/georges-seurat_two-horse-hitch-1883.jpg,two horse hitch 1883,georges seurat,True,1.0286410702764988,0.655734045356512,data/datasets/wikiart_raw/Minimalism/henk-peeters_untitled-3.jpg,untitled 3,henk peeters
17572,wikiart,4394,data/datasets/wikiart_raw/Post_Impressionism/georges-seurat_three-men-seated-1884.jpg,three men seated 1884,georges seurat,True,1.0283880306780337,0.6878789749741554,data/datasets/wikiart_raw/Fauvism/maurice-de-vlaminck_the-chestnut-grove-at-chatou.jpg,the chestnut grove at chatou,maurice de vlaminck
17576,wikiart,4395,data/datasets/wikiart_raw/Post_Impressionism/georges-seurat_boy-with-horse-1883.jpg,boy with horse 1883,georges seurat,True,1.0289207397401332,0.7225028249621391,data/datasets/wikiart_raw/Impressionism/thalia-flora-karavia_by-the-river.jpg,by the river,thalia flora karavia
17580,wikiart,4396,data/datasets/wikiart_raw/Pointillism/georges-seurat_port-en-bessin-entrance-to-the-harbor-1888.jpg,port en bessin entrance to the harbor 1888,georges seurat,True,1.0283996558189392,0.6727433803677559,data/datasets/wikiart_raw/Impressionism/julian-alden-weir_the-inlet.jpg,the inlet,julian alden weir
17584,wikiart,4397,data/datasets/wikiart_raw/Art_Nouveau_Modern/konstantin-korovin_tsar-dadon-military-1909.jpg,tsar dadon military 1909,konstantin korovin,True,1.0290191273391247,0.6693553990125656,data/datasets/wikiart_raw/Early_Renaissance/carlo-crivelli_archangel-michael-1477.jpg,archangel michael 1477,carlo crivelli
17588,wikiart,4398,data/datasets/wikiart_raw/Impressionism/konstantin-korovin_bakhchisaraj-1907.jpg,bakhchisaraj 1907,konstantin korovin,True,1.0286344608664513,0.7392038975656032,data/datasets/wikiart_raw/Expressionism/jules-pascin_young-woman-putting-on-her-socks-1916.jpg,young woman putting on her socks 1916,jules pascin
17592,wikiart,4399,data/datasets/wikiart_raw/Impressionism/konstantin-korovin_pier-in-gurzuf-1914.jpg,pier in gurzuf 1914,konstantin korovin,True,1.028914810270071,0.7334122291207313,data/datasets/wikiart_raw/Impressionism/maurice-prendergast_excursionists-nahant.jpg,excursionists nahant,maurice prendergast
17596,wikiart,4400,data/datasets/wikiart_raw/Impressionism/konstantin-korovin_portrait-of-nikolay-chichagov-1902.jpg,portrait of nikolay chichagov 1902,konstantin korovin,True,1.0295919573307037,0.7833614537119865,data/datasets/wikiart_raw/Realism/anton-azbe_portrait-of-a-man-in-a-bow-tie-1890.jpg,portrait of a man in a bow tie 1890,anton azbe
17600,wikiart,4401,data/datasets/wikiart_raw/Impressionism/konstantin-korovin_yalta-at-night-1905.jpg,yalta at night 1905,konstantin korovin,True,1.0280908724665643,0.7018655721843242,data/datasets/wikiart_raw/Impressionism/nicolae-grigorescu_case-la-vitre.jpg,case la vitre,nicolae grigorescu
17604,wikiart,4402,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-altdorfer_diptych-1507.jpg,diptych 1507,albrecht altdorfer,True,1.0281444042921066,0.738350139260292,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/titian_jupiter-and-anthiope-pardo-venus-1542.jpg,jupiter and anthiope pardo venus 1542,titian
17608,wikiart,4403,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-altdorfer_the-beautiful-virgin-of-regensburg-1520.jpg,the beautiful virgin of regensburg 1520,albrecht altdorfer,True,1.0294346368312837,0.8707461392879486,data/datasets/wikiart_raw/Baroque/yov-kondzelevych_icon-of-the-mother-of-god-from-the-maniava-hermitage-iconostasis-1705.jpg,icon of the mother of god from the maniava hermitage iconostasis 1705,yov kondzelevych
17612,wikiart,4404,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-altdorfer_mary-with-child-1531.jpg,mary with child 1531,albrecht altdorfer,True,1.0297051814198495,0.9075626634061337,data/datasets/wikiart_raw/Baroque/jusepe-de-ribera_the-holy-family-with-st-catherine-1648.jpg,the holy family with st catherine 1648,jusepe de ribera
17616,wikiart,4405,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-altdorfer_mary-in-glory-1526.jpg,mary in glory 1526,albrecht altdorfer,True,1.0297180077433585,0.8870049753785133,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/hans-von-aachen_coronation-of-mary-1596.jpg,coronation of mary 1596,hans von aachen
17620,wikiart,4406,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-altdorfer_florian-result-scenes-for-legend-of-st-florian-1518.jpg,florian result scenes for legend of st florian 1518,albrecht altdorfer,True,1.0291722258925438,0.8311820128560066,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/cristovao-de-figueiredo_mart-rio-de-santo-hip-lito-1530.jpg,mart rio de santo hip lito 1530,cristovao de figueiredo
17624,wikiart,4407,data/datasets/wikiart_raw/Minimalism/tony-smith_wandering-rocks-1967.jpg,wandering rocks 1967,tony smith,True,1.029131898880005,0.6844226759672165,data/datasets/wikiart_raw/Minimalism/tony-smith_source-1967.jpg,source 1967,tony smith
17628,wikiart,4408,data/datasets/wikiart_raw/Minimalism/tony-smith_source-1967.jpg,source 1967,tony smith,True,1.0294844596087933,0.7644661203026771,data/datasets/wikiart_raw/Minimalism/tony-smith_light-up-1971.jpg,light up 1971,tony smith
17632,wikiart,4409,data/datasets/wikiart_raw/Minimalism/tony-smith_smoke.jpg,smoke,tony smith,True,1.0296450436115265,0.5951407636702061,data/datasets/wikiart_raw/Minimalism/tony-smith_source-1967.jpg,source 1967,tony smith
17636,wikiart,4410,data/datasets/wikiart_raw/Minimalism/tony-smith_light-up-1971.jpg,light up 1971,tony smith,True,1.0296640135347843,0.768954085111618,data/datasets/wikiart_raw/Minimalism/tony-smith_source-1967.jpg,source 1967,tony smith
17640,wikiart,4411,data/datasets/wikiart_raw/Minimalism/tony-smith_playground-1963.jpg,playground 1963,tony smith,True,1.029367079883814,0.5857920049130917,data/datasets/wikiart_raw/Minimalism/tony-smith_source-1967.jpg,source 1967,tony smith
17644,wikiart,4412,data/datasets/wikiart_raw/Expressionism/oswaldo-guayasamin_self-portrait-1996.jpg,self portrait 1996,oswaldo guayasamin,True,1.0294519776105882,0.8444221930205822,data/datasets/wikiart_raw/Expressionism/lajos-tihanyi_self-portrait-1915.jpg,self portrait 1915,lajos tihanyi
17648,wikiart,4413,data/datasets/wikiart_raw/Expressionism/oswaldo-guayasamin_el-violinista-1967.jpg,el violinista 1967,oswaldo guayasamin,True,1.0289150419831277,0.5485868708789349,data/datasets/wikiart_raw/Cubism/rufino-tamayo_the-troubadour-1945.jpg,the troubadour 1945,rufino tamayo
17652,wikiart,4414,data/datasets/wikiart_raw/Expressionism/oswaldo-guayasamin_tears-of-blood.jpg,tears of blood,oswaldo guayasamin,True,1.0287495468556882,0.46102459125220774,data/datasets/wikiart_raw/Symbolism/frantisek-kupka_danse-macabre-1896.jpg,danse macabre 1896,frantisek kupka
17656,wikiart,4415,data/datasets/wikiart_raw/Expressionism/oswaldo-guayasamin_dos-cabezas-1987.jpg,dos cabezas 1987,oswaldo guayasamin,True,1.0284744317829608,0.6344505842030048,data/datasets/wikiart_raw/Fauvism/rufino-tamayo_retrato-de-ni-os-pareja-de-ni-os-1966.jpg,retrato de ni os pareja de ni os 1966,rufino tamayo
17660,wikiart,4416,data/datasets/wikiart_raw/Expressionism/oswaldo-guayasamin_las-manos.jpg,las manos,oswaldo guayasamin,True,1.0269893415272235,0.6757588513195515,data/datasets/wikiart_raw/Pop_Art/mario-schifano_when-i-remember-giacomo-balla-1964.jpg,when i remember giacomo balla 1964,mario schifano
17664,wikiart,4417,data/datasets/wikiart_raw/Romanticism/ivan-aivazovsky_pushkin-in-gurzuf-1880.jpg,pushkin in gurzuf 1880,ivan aivazovsky,True,1.0296523906290531,0.6544002042710781,data/datasets/armenian/images/lake-sevan-by-night-1910.jpg,Lake Sevan by Night,Gevorg Bashinjaghian
17668,wikiart,4418,data/datasets/wikiart_raw/Romanticism/ivan-aivazovsky_sea-at-night.jpg,sea at night,ivan aivazovsky,True,1.0287584464251995,0.6576989904046059,data/datasets/wikiart_raw/Realism/winslow-homer_northeaster.jpg,northeaster,winslow homer
17672,wikiart,4419,data/datasets/wikiart_raw/Romanticism/ivan-aivazovsky_sheep-which-forced-by-storm-to-the-sea-1855.jpg,sheep which forced by storm to the sea 1855,ivan aivazovsky,True,1.028845177143812,0.8053607420623302,data/datasets/wikiart_raw/Realism/konstantinos-volanakis_naval-battle-at-lissa-1869.jpg,naval battle at lissa 1869,konstantinos volanakis
17676,wikiart,4420,data/datasets/wikiart_raw/Romanticism/ivan-aivazovsky_the-niagara-waterfall-1894.jpg,the niagara waterfall 1894,ivan aivazovsky,True,1.0297276692092419,0.8707335205376148,data/datasets/wikiart_raw/Romanticism/frederic-edwin-church_niagara-falls-from-the-american-side-1867.jpg,niagara falls from the american side 1867,frederic edwin church
17680,wikiart,4421,data/datasets/wikiart_raw/Romanticism/ivan-aivazovsky_crimea-1852.jpg,crimea 1852,ivan aivazovsky,True,1.0296074721217154,0.899073657989502,data/datasets/wikiart_raw/Romanticism/anton-melbye_the-sailing-ship-johanna-and-other-vessels-in-sundet-off-kronborg-castle-1849.jpg,the sailing ship johanna and other vessels in sundet off kronborg castle 1849,anton melbye
17684,wikiart,4422,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_self-portrait-presented-to-m-sage-1886.jpg,self portrait presented to m sage 1886,william adolphe bouguereau,True,1.0298073363304139,0.8107654327154159,data/datasets/wikiart_raw/Romanticism/alexey-venetsianov_self-portrait.jpg,self portrait,alexey venetsianov
17688,wikiart,4423,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_the-younger-brother-1900.jpg,the younger brother 1900,william adolphe bouguereau,True,1.0297638431191445,0.8831455980241298,data/datasets/wikiart_raw/Northern_Renaissance/albrecht-altdorfer_mary-with-child-1531.jpg,mary with child 1531,albrecht altdorfer
17692,wikiart,4424,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_head-study-of-female-face-blonde-1898.jpg,head study of female face blonde 1898,william adolphe bouguereau,True,1.0299053858220577,0.8397322914004326,data/datasets/wikiart_raw/Romanticism/pierre-paul-prudhon_elisa-bonaparte-napoleon-s-eldest-sister.jpg,elisa bonaparte napoleon s eldest sister,pierre paul prudhon
17696,wikiart,4425,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_vocation-1896.jpg,vocation 1896,william adolphe bouguereau,True,1.0295987066626549,0.7737841401994229,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_the-dressmaker-1898.jpg,the dressmaker 1898,william adolphe bouguereau
17700,wikiart,4426,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_the-dressmaker-1898.jpg,the dressmaker 1898,william adolphe bouguereau,True,1.0297648431360722,0.7803815639019013,data/datasets/wikiart_raw/Realism/william-adolphe-bouguereau_vocation-1896.jpg,vocation 1896,william adolphe bouguereau
17704,wikiart,4427,data/datasets/wikiart_raw/Baroque/cornelis-norbertus-gysbrechts_trompe-l-oeil-with-violin-painter-s-implements-and-self-portrait-1675.jpg,trompe l oeil with violin painter s implements and self portrait 1675,cornelis norbertus gysbrechts,True,1.0278604854643345,0.39074361994862555,data/datasets/wikiart_raw/Expressionism/jean-dubuffet_smoking-cherries.jpg,smoking cherries,jean dubuffet
17708,wikiart,4428,data/datasets/wikiart_raw/Baroque/cornelis-norbertus-gysbrechts_still-life-with-self-portrait-1663.jpg,still life with self portrait 1663,cornelis norbertus gysbrechts,True,1.0279003250598908,0.6349718138575554,data/datasets/wikiart_raw/Baroque/gerrit-dou_the-extraction-of-tooth-1635.jpg,the extraction of tooth 1635,gerrit dou
17712,wikiart,4429,data/datasets/wikiart_raw/Baroque/cornelis-norbertus-gysbrechts_nature-morte-aux-poissons-1667.jpg,nature morte aux poissons 1667,cornelis norbertus gysbrechts,True,1.0282306426763534,0.6386904245615006,data/datasets/wikiart_raw/Impressionism/irma-stern_still-life-with-african-pot-1936.jpg,still life with african pot 1936,irma stern
17716,wikiart,4430,data/datasets/wikiart_raw/Baroque/cornelis-norbertus-gysbrechts_vanitas.jpg,vanitas,cornelis norbertus gysbrechts,True,1.0288517740368843,0.636288177371025,data/datasets/wikiart_raw/Baroque/cornelis-norbertus-gysbrechts_still-life-with-self-portrait-1663.jpg,still life with self portrait 1663,cornelis norbertus gysbrechts
17720,wikiart,4431,data/datasets/wikiart_raw/Baroque/cornelis-norbertus-gysbrechts_silverware-in-an-open-cabinet.jpg,silverware in an open cabinet,cornelis norbertus gysbrechts,True,1.0287542130053042,0.5656401401758194,data/datasets/wikiart_raw/Baroque/willem-kalf_still-life-with-a-nautilus-cup-1662.jpg,still life with a nautilus cup 1662,willem kalf
17724,wikiart,4432,data/datasets/wikiart_raw/Color_Field_Painting/paul-feeley_rijo-1963.jpg,rijo 1963,paul feeley,True,1.0294006644189357,0.5857826800644398,data/datasets/wikiart_raw/Color_Field_Painting/doug-ohlson_capriglia-2005.jpg,capriglia 2005,doug ohlson
17728,wikiart,4433,data/datasets/wikiart_raw/Color_Field_Painting/paul-feeley_untitled-watercolor-4-1964.jpg,untitled watercolor 4 1964,paul feeley,True,1.0297606939077377,0.7543943482637405,data/datasets/wikiart_raw/Color_Field_Painting/paul-feeley_untitled-color-radiation-from-blue-center-1964.jpg,untitled color radiation from blue center 1964,paul feeley
17732,wikiart,4434,data/datasets/wikiart_raw/Color_Field_Painting/paul-feeley_ochus-1963.jpg,ochus 1963,paul feeley,True,1.0295370319485664,0.569461777061224,data/datasets/wikiart_raw/Pop_Art/marko-pogacnik_bottle-2.jpg,bottle 2,marko pogacnik
